symbol,0,1,2,3,4
15,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0
0,0.9835581787521078,1.0,1.0,0.0001399384270920795,1.0
0,0.9284710511523327,0.9662089391491653,0.9548231282852678,0.005037783375314861,0.9008361204013378
0,1.0,0.8465266558966075,0.8694416820571104,0.0006996921354603975,0.8891304347826086
0,0.7918774592467679,0.9808831448572968,0.8666003693706492,0.0012594458438287153,0.8289297658862875
0,0.9277684092186622,0.7925417339795369,0.8485580338116211,0.0001399384270920795,0.6966555183946489
0,0.9215851602023609,0.7634625740441573,0.8077851967609035,0.000279876854184159,0.6212374581939799
0,0.8825182686902754,0.7819063004846526,0.7954254865747975,0.0001399384270920795,0.7821070234113713
0,0.9096402473299606,0.7312870220786214,0.7327745418383294,0.0001399384270920795,0.7588628762541806
0,0.8809724564362001,0.6926494345718901,0.7299332291518682,0.0,0.7387959866220736
0,0.7783867341202922,0.561389337641357,0.721977553629777,0.0,0.6461538461538462
1,0.9384485666104553,0.748115239633818,0.0,0.0,0.6294314381270903
1,0.6853569421023047,0.6863220247711362,0.011223185111521525,0.0,0.665886287625418
1,0.9290331646992693,0.6659935379644588,0.0028413126864611452,0.0,0.5451505016722408
1,0.6689151208544125,0.5787560581583199,0.0056826253729222904,0.0,0.545484949832776
1,0.7915964024732997,0.6628971459343026,0.006392953544537576,0.0,0.6655518394648829
1,0.5886734120292298,0.6097199784598816,0.013780366529336554,0.0,0.5779264214046823
1,0.7151489600899382,0.5779483037156704,0.006535019178860633,0.0,0.5685618729096991
1,0.6120011242270939,0.5420032310177706,0.007387412984798977,0.0,0.4663879598662207
1,0.6488195615514334,0.529886914378029,0.0018468532461997443,0.0,0.5132107023411371
1,0.7119168071950535,0.5304254173397954,0.003835772126722546,0.0,0.4352842809364548
2,0.4121697582911748,0.5801023155627356,0.0,0.0,0.0
2,0.4737211916807195,0.5751211631663975,0.006535019178860633,0.0,0.0
2,0.48440134907251264,0.5405223478729133,0.01903679499928967,0.0,0.0
2,0.3458403597526701,0.4756327409800754,0.0,0.0,0.0
2,0.44083754918493534,0.4955573505654281,0.0,0.0001399384270920795,0.0
2,0.42256885890949974,0.5079429186860528,0.0,0.0,0.0
2,0.35652051714446314,0.4481690899299946,0.0,0.0,0.0
2,0.29033164699269254,0.41868605277329024,0.0005682625372922291,0.0,0.0
2,0.3093029792017987,0.4151857835218094,0.0,0.0,0.0
2,0.27880831928049465,0.38731825525040386,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.6431438127090301
3,0.0,0.0,0.0014206563432305726,0.0,0.6285953177257525
3,0.0,0.0,0.0009944594402614007,0.0,0.5851170568561873
3,0.0,0.0,0.0007103281716152863,0.0,0.5371237458193979
3,0.0,0.0,0.0036937064923994885,0.0,0.5702341137123746
3,0.0,0.0,0.0012785907089075152,0.0,0.5205685618729098
3,0.0,0.0,0.0015627219775536298,0.0,0.5096989966555184
3,0.0,0.0,0.004404034664014775,0.0,0.5739130434782609
3,0.0,0.0,0.0018468532461997443,0.0,0.5138795986622073
3,0.0,0.0,0.0056826253729222904,0.0,0.5207357859531773
6,0.5734963462619449,0.4744211093161012,0.6567694274754937,0.8785334452840751,0.0
6,0.5399100618324901,0.5803715670436187,0.7148742719136241,0.850265883011475,0.0
6,0.5066048341765036,0.5051157781367798,0.7285125728086377,0.8652392947103275,0.0
6,0.46992692523889823,0.49138395261173934,0.6925699673249041,0.875034984606773,0.0
6,0.5157391793142214,0.43968766828217554,0.6692712032959227,0.8191995521970333,0.0
6,0.45179876335019675,0.40024232633279483,0.5888620542690723,0.7404142177441926,0.0
6,0.4395727937043283,0.43457189014539577,0.6080409149026851,0.7476910159529807,0.0
6,0.4437886453063519,0.40953150242326336,0.6096036368802387,0.7211027148054856,0.0
6,0.4492692523889826,0.43403338718362955,0.5990907799403324,0.7349566190876015,0.0
6,0.40486228218100057,0.38812600969305333,0.5834635601647962,0.7453120626924153,0.0
7,0.0,0.0,0.0,0.48446683459277917,0.42207357859531774
7,0.0,0.0,0.0,0.3862300587741394,0.4115384615384616
7,0.0,0.0,0.0,0.44850265883011475,0.4560200668896321
7,0.0,0.0,0.0,0.3596417576266443,0.4526755852842809
7,0.0,0.0,0.0,0.38301147495102156,0.5336120401337793
7,0.0,0.0,0.0,0.352225020990764,0.5006688963210703
7,0.0,0.0,0.0,0.33823117828155613,0.4794314381270903
7,0.0,0.0,0.0,0.42079485026588304,0.49933110367892974
7,0.0,0.0,0.0,0.4068010075566751,0.5734113712374581
7,0.0,0.0,0.0,0.32885530366638677,0.4682274247491639
8,0.0,0.3859719978459882,0.513425202443529,0.9592779177162049,0.6821070234113712
8,0.0,0.4069736133548735,0.5402756073305868,0.8471872376154492,0.5413043478260869
8,0.0,0.43457189014539577,0.5640005682625373,0.9857262804366079,0.5053511705685619
