symbol,0,1,2,3,4
Ghayn,1.962,3.2434,2.0434,1.741,0.9
Zaa,2.1912000000000003,2.5004,1.9227999999999998,1.686,0.958
Zaa,1.9482,2.3792,1.8342,1.6962,0.9068
Zaa,1.8967999999999998,2.2782,1.9232,1.688,0.9286000000000001
Zaa,2.1391999999999998,2.4206,1.8366,1.6696,0.9064
Zaa,2.1744,2.4912,1.8756,1.6962,0.9256000000000001
Zaa,2.313,2.725,1.8624,1.6998,0.9416
Zaa,1.8274000000000001,2.3188,1.8814,1.7306,0.9258000000000001
Zaa,2.1486,2.5612,1.8934,1.7116,0.9652
Zaa,2.032,2.4562,1.9065999999999999,1.7288,0.94
Zaa,1.9116,2.2942,1.9,1.717,0.9358
Yaa,1.7708,2.7876,2.1454,3.7194000000000003,1.1242
Yaa,1.7786,3.141,2.2874,4.049799999999999,1.154
Yaa,1.7366,2.9258,2.2272,3.9248,1.1361999999999999
Yaa,1.7536,2.8418,2.1854,3.7078,1.134
Yaa,1.8254000000000001,2.8732,2.3089999999999997,3.8084,1.1503999999999999
Yaa,1.8166,2.8746,2.2868,3.9082,1.1547999999999998
Yaa,1.8078,2.8162,2.3167999999999997,3.984,1.1284
Yaa,1.7858,2.9226,2.2843999999999998,3.8872,1.1356
Yaa,1.7878,2.63,2.346,3.836,1.1518
Yaa,1.787,2.7012,2.3205999999999998,3.8348,1.1429999999999998
Miim,1.7872000000000001,2.4006,2.2446,3.7092,2.289
Miim,1.8258,2.8292,2.41,3.9116,2.2888
Miim,1.8418,2.9518,2.489,3.7246,2.1238
Miim,1.7874,2.8894,2.3956,3.7678,2.2574
Miim,1.796,2.6706,2.362,3.8444,2.2542
Miim,1.7498,2.511,2.3502,3.7592,2.1628
Miim,1.7972000000000001,2.6054,2.3894,3.9272,2.2346
Miim,1.774,2.5976,2.386,3.7914,1.95
Miim,1.8066,2.7822,2.4418,3.8436,1.9906
Miim,1.8056,2.6674,2.3449999999999998,3.8692,1.9984
Laam,1.7968,2.8854,2.2222,1.6709999999999998,0.9418
Laam,1.9604,3.2328,2.2406,1.6918,0.9702
Laam,1.9354,2.9844,2.3032,1.7332,0.9736
Laam,1.9202,2.9638,2.3388,1.7412,0.9748
Laam,1.9442,3.2078,2.2832,1.7504,0.9418
Laam,1.938,3.1942,2.2542,1.7584,0.965
Laam,1.9154,3.1422,2.2512,1.7424,0.9672
Laam,2.0678,3.1712000000000002,2.244,1.7538,0.9441999999999999
Laam,1.8522,3.0874,2.202,1.7592,0.9443999999999999
Laam,1.7708,3.2716,2.1488,1.7354,0.9518
Kaaf,1.6645999999999999,1.2066,1.8116,1.658,1.7648
Kaaf,1.6909999999999998,1.2234,1.8592000000000002,1.7052,1.9143999999999999
Kaaf,1.7058,1.1942,1.9412,1.7032,2.0378
Kaaf,1.71,1.2296,1.9506,1.7282,2.0414
Kaaf,1.7092,1.2309999999999999,1.9582,1.7344,1.8848
Kaaf,1.6978,1.1481999999999999,1.959,1.6752,1.8468
Kaaf,1.7166,1.2268,1.9586,1.7022,1.9262
Kaaf,1.72,1.2244,1.9614,1.7106,1.7530000000000001
Kaaf,1.7142,1.233,1.9644,1.7172,1.8290000000000002
Kaaf,1.7222,1.146,1.9449999999999998,1.717,1.7256
